t,x,y,z,vx,vy,vz,phi1,phi2,phi3,omega1,omega2,omega3,alpha1,alpha2,alpha3,tau1,tau2,tau3,valid
5.518796992481203034e+00,3.988890155520592035e-02,-2.287198129146370950e-03,-9.488605203439567370e-01,1.053673856106498389e-03,1.362310762456863181e-02,-6.802217516884774724e-03,4.673850998071098495e-01,1.034055293585054436e+00,3.710000550589489521e-01,-1.109056979780480290e-02,1.716047000295600842e-03,2.543450302889567124e-02,4.532631580878465627e-02,-1.434779988565077803e-02,-9.452990880085321290e-02,2.432442721274490349e+00,1.033328657555438346e+00,1.586275731000755140e+00,1.000000000000000000e+00
5.533834586466165106e+00,3.990380093582674564e-02,-2.088091273465434577e-03,-9.489599135764938964e-01,9.300763839218168134e-04,1.286082276937166279e-02,-6.418557782820411006e-03,4.672233934160732183e-01,1.034079533909450177e+00,3.713719081062132332e-01,-1.042005418740650849e-02,1.511512983788169864e-03,2.402659660428964339e-02,4.386035960570471015e-02,-1.291174904262301810e-02,-9.267733384356931226e-02,2.432333197020942084e+00,1.033384057686502988e+00,1.586213975299123780e+00,1.000000000000000000e+00
5.548872180451127178e+00,3.991693549581500078e-02,-1.900323192716998595e-03,-9.490536045471464899e-01,8.187930505332052843e-04,1.211515040271975152e-02,-6.043849927722148678e-03,4.670716048315703972e-01,1.034100856593347828e+00,3.717228024554843913e-01,-9.771461238234765631e-03,1.327723720818225475e-03,2.264721479299891191e-02,4.241043784621163076e-02,-1.158625299811813156e-02,-9.073750243020480000e-02,2.432220058514455996e+00,1.033435207583328630e+00,1.586172633573810664e+00,1.000000000000000000e+00
5.563909774436090139e+00,3.992848330516197974e-02,-1.723639622784956752e-03,-9.491417293732133942e-01,7.188854167275689558e-04,1.138667928910331445e-02,-5.678293991372947332e-03,4.669294061921993588e-01,1.034119561275867127e+00,3.720531768090280522e-01,-9.144552297294871249e-03,1.163054247002659599e-03,2.129764916277970474e-02,4.097611355109433834e-02,-1.036631032028454899e-02,-8.871305200888277009e-02,2.432103487115781171e+00,1.033482130277627142e+00,1.586151232272838829e+00,1.000000000000000000e+00
5.578947368421052211e+00,3.993860861867163520e-02,-1.557777593395230512e-03,-9.492244271890062368e-01,6.294546375307112683e-04,1.067597893131021040e-02,-5.322091197225375936e-03,4.667964731675442458e-01,1.034135923727073525e+00,3.723634890003619802e-01,-8.539096920908611013e-03,1.015954989381093881e-03,1.997915307844602695e-02,3.955674063668481594e-02,-9.246901206043239840e-03,-8.660643085579744493e-02,2.431983628533193720e+00,1.033524887870481246e+00,1.586149301122063981e+00,1.000000000000000000e+00
5.593984962406015171e+00,3.994746247711798703e-02,-1.402465702396950373e-03,-9.493018401636554859e-01,5.496422033737102678e-04,9.983601592227104096e-03,-4.975443952396574332e-03,4.666724848117418389e-01,1.034150196983330439e+00,3.726542154408307717e-01,-7.954875887169003332e-03,8.849519550915826765e-04,1.869294447538728116e-02,3.815148140690875767e-02,-8.222998933947718234e-03,-8.441990759032705349e-02,2.431860595436481365e+00,1.033563578208052336e+00,1.586166372563829752e+00,1.000000000000000000e+00
5.609022556390977243e+00,3.995518331846480836e-02,-1.257424360584375768e-03,-9.493741135189062152e-01,4.786305379516570327e-04,9.310084193843905925e-03,-4.638555847673734960e-03,4.665571233737293433e-01,1.034162612484189836e+00,3.729258506067738566e-01,-7.391683946264730222e-03,7.686467507661230974e-04,1.744020848926323974e-02,3.675932391026643514e-02,-7.289580970161010053e-03,-8.215558075188567067e-02,2.431734470092560496e+00,1.033598331595746211e+00,1.586201981186136312e+00,1.000000000000000000e+00
5.624060150375939315e+00,3.996189759701804234e-02,-1.122366008875990079e-03,-9.494413955469189759e-01,4.156434557813950929e-04,8.655950093456554056e-03,-4.311631657509066955e-03,4.664500740680885826e-01,1.034173381208341347e+00,3.731789065651689441e-01,-6.849332310920413190e-03,6.657164371920082976e-04,1.622209994149603762e-02,3.537909912925802508e-02,-6.441639812524585680e-03,-7.981538835789143971e-02,2.431605307014430117e+00,1.033629307543924236e+00,1.586255663148969042e+00,1.000000000000000000e+00
5.639097744360902276e+00,3.996772040841976847e-02,-9.969953097029452330e-04,-9.495038376280702241e-01,3.599464819602632426e-04,8.021710737870210717e-03,-3.994877340023943006e-03,4.663510248103737155e-01,1.034182694806155212e+00,3.734139125355713240e-01,-6.327650889745684015e-03,5.749132225698935349e-04,1.503974568150708881e-02,3.400949797157474391e-02,-5.674193653244259151e-03,-7.740111736579456669e-02,2.431473135615425996e+00,1.033656691538876959e+00,1.586326955614190126e+00,1.000000000000000000e+00
5.654135338345864348e+00,3.997275611842691923e-02,-8.810093144380834072e-04,-9.495615942487496408e-01,3.108470361085118516e-04,7.407867197025072743e-03,-3.688500037005937315e-03,4.662596659207758343e-01,1.034190726726411214e+00,3.736314144861969666e-01,-5.826490266662518597e-03,4.950639964929315871e-04,1.389424678763753751e-02,3.264908803575326118e-02,-4.982296938402473556e-03,-7.491441296706465025e-02,2.431337962861336077e+00,1.033680691832956633e+00,1.586415396184965854e+00,1.000000000000000000e+00
5.669172932330826420e+00,3.997709899344482204e-02,-7.740976086495968264e-04,-9.496148230191605588e-01,2.676944819765399121e-04,6.814911579181113545e-03,-3.392708073910603254e-03,4.661756897999014271e-01,1.034197633334832389e+00,3.738319747620746369e-01,-5.345723430023803166e-03,4.250697056254615770e-04,1.278668062986609670e-02,3.129633012519961177e-02,-4.361050898460274057e-03,-7.235678764298135446e-02,2.431199775913137628e+00,1.033701536248246011e+00,1.586520522360573171e+00,1.000000000000000000e+00
5.684210526315789380e+00,3.998083383080325293e-02,-6.759424369462634736e-04,-9.496636846911210572e-01,2.298800437162300324e-04,6.243328330381383955e-03,-3.107710959860584318e-03,4.660987905804065967e-01,1.034203555022040533e+00,3.740161717431957911e-01,-4.885247255378312795e-03,3.639045709753283963e-04,1.171810279837492454e-02,2.994959448732105803e-02,-3.805614120044275000e-03,-6.972962991799809551e-02,2.431058544753565087e+00,1.033719468988690826e+00,1.586641871011922778e+00,1.000000000000000000e+00
5.699248120300751452e+00,3.998403658677406741e-02,-5.862188091415293902e-04,-9.497083431758603922e-01,1.968365893507769315e-04,5.693595421522737801e-03,-2.833719387646205234e-03,4.660286637581672053e-01,1.034208617298542521e+00,3.741845995306780637e-01,-4.444983746194591800e-03,3.106151456241291629e-04,1.068954890300899581e-02,2.860717675610904495e-02,-3.311213225939883039e-03,-6.703421274873543056e-02,2.430914224791048461e+00,1.033734747456042768e+00,1.586778977882947306e+00,1.000000000000000000e+00
5.714285714285713524e+00,3.998677500033560178e-02,-5.045945893753039056e-04,-9.497489655618214233e-01,1.680382815257536297e-04,5.166185426897448169e-03,-2.570945233724438502e-03,4.659650058065736289e-01,1.034212931874330721e+00,3.743378676590740639e-01,-4.024881037149488465e-03,2.643192107966875069e-04,9.702036249540820986e-03,2.726731357857537646e-02,-2.873153725817435486e-03,-6.427170149141685218e-02,2.430766759434865865e+00,1.033747639065601076e+00,1.586931377122571929e+00,1.000000000000000000e+00
5.729323308270676485e+00,3.998910921068509622e-02,-4.307305698159113517e-04,-9.497857221324581545e-01,1.430000952099049079e-04,4.661566498594573414e-03,-2.319601558220973914e-03,4.659075137774966180e-01,1.034216597720654107e+00,3.744766008329829532e-01,-3.624914164884048169e-03,2.242045072536793377e-04,8.756565399507722919e-03,2.592819790775996100e-02,-2.486831096149873330e-03,-6.144316139550520806e-02,2.430616082635783215e+00,1.033758418058331019e+00,1.587098600851558849e+00,1.000000000000000000e+00
5.744360902255638557e+00,3.999109236649393828e-02,-3.642805304550176138e-04,-9.498187863840370504e-01,1.212772016082377518e-04,4.180203241593038500e-03,-2.079902604926668012e-03,4.658558848923801676e-01,1.034219702111457195e+00,3.746014386863061318e-01,-3.245085611352190643e-03,1.895272981305253564e-04,7.854121621104560511e-03,2.458799394636626903e-02,-2.147742143674630146e-03,-5.854956457374211470e-02,2.430462121386656626e+00,1.033767362306557747e+00,1.587280178768286421e+00,1.000000000000000000e+00
5.759398496240601517e+00,3.999277122488565511e-02,-3.048912864647481411e-04,-9.498483350434343553e-01,1.024642171832378383e-04,3.722557494851128860e-03,-1.852063801302280101e-03,4.658098161268422466e-01,1.034222321641891540e+00,3.747130355625358789e-01,-2.885425625143703786e-03,1.596107585717351015e-04,6.995676239395165301e-03,2.324485172818249040e-02,-1.851496702392334617e-03,-5.559179640582712079e-02,2.430304798178017034e+00,1.033774750111198681e+00,1.587475637796864403e+00,1.000000000000000000e+00
5.774436090225563589e+00,3.999418673809809061e-02,-2.522027244726114410e-04,-9.498745480859376311e-01,8.619431632707610035e-05,3.289089024016552884e-03,-1.636301758473734935e-03,4.657690037920700910e-01,1.034224523221299208e+00,3.748120603146603003e-01,-2.545992326294065512e-03,1.338431867803795464e-04,6.182187894613506984e-03,2.189692132606265232e-02,-1.593829709753394460e-03,-5.257066133602567026e-02,2.430144033403897730e+00,1.033780856989046759e+00,1.587684501780700197e+00,1.000000000000000000e+00
5.789473684210525661e+00,3.999537462576593233e-02,-2.058478290538199760e-04,-9.498976087530435208e-01,7.213820591308846633e-05,2.880256131788614185e-03,-1.432834271235823966e-03,4.657331431162421431e-01,1.034226365037894446e+00,3.748991961233505421e-01,-2.226871600299728821e-03,1.116760304588521215e-04,5.414603718010969728e-03,2.054236667776184952e-02,-1.370613703251097456e-03,-4.948688803015428156e-02,2.429979747713606031e+00,1.033785952449541856e+00,1.587906291224161048e+00,1.000000000000000000e+00
5.804511278195488622e+00,3.999636593073187946e-02,-1.654527006193907512e-04,-9.499177035702588423e-01,6.000295965557246163e-05,2.496516192185630964e-03,-1.241880318050133216e-03,4.657019278290839281e-01,1.034227897492355552e+00,3.749751403322738597e-01,-1.928176787113253460e-03,9.262172202094774286e-05,4.693860435059983918e-03,1.917937902439728615e-02,-1.177871774371806951e-03,-4.634113386438116350e-02,2.429811864305664759e+00,1.033790296761019745e+00,1.588140523084261124e+00,1.000000000000000000e+00
5.819548872180450694e+00,3.999718755626073541e-02,-1.306365658069875263e-04,-9.499350223648985736e-01,4.953070994237128400e-05,2.138326115248825529e-03,-1.063660061045486717e-03,4.656750497526109811e-01,1.034229164097366649e+00,3.750406042995102496e-01,-1.650048170994543057e-03,7.625131544015090028e-05,4.020885406300247870e-03,1.780618995817288136e-02,-1.011791012319148905e-03,-4.313398872118213295e-02,2.429640311160472521e+00,1.033794137707371608e+00,1.588386710614080766e+00,1.000000000000000000e+00
5.834586466165413654e+00,3.999786278249415489e-02,-1.010117813604349303e-04,-9.499497582838862808e-01,4.049719455896077499e-05,1.806142748868385436e-03,-8.983948460180949400e-04,4.656521984010018045e-01,1.034230202340096660e+00,3.750963132642226583e-01,-1.392652277093012463e-03,6.219191713916860740e-05,3.396597616377805030e-03,1.642108408044138865e-02,-8.687364657020321115e-04,-3.986597807625377743e-02,2.429465023208889463e+00,1.033797707336665761e+00,1.588644363258737924e+00,1.000000000000000000e+00
5.849624060150375726e+00,3.999841175994327952e-02,-7.618383239476128545e-05,-9.499621078115556561e-01,3.271015550471240911e-05,1.500423224540237176e-03,-7.463072024317026756e-04,4.656330605924603461e-01,1.034231044504437591e+00,3.751430062278853228e-01,-1.156180980605324730e-03,5.012390293783395266e-05,2.821908622052005100e-03,1.502241127424037287e-02,-7.452656459053253737e-04,-3.653756536502232588e-02,2.429285944434457001e+00,1.033801218704199609e+00,1.588912986604309907e+00,1.000000000000000000e+00
5.864661654135337798e+00,3.999885197777231644e-02,-5.575132585647520067e-05,-9.499722707874438399e-01,2.600758690514816222e-05,1.221625253914524660e-03,-6.076208434178850251e-04,4.656173200758617625e-01,1.034231718449736270e+00,3.751814358494947044e-01,-9.408504342587255698e-04,3.977791275103901870e-05,2.297723470061368515e-03,1.360859859996994652e-02,-6.381435918291989079e-04,-3.314915362474234878e-02,2.429103029907600853e+00,1.033804862613143305e+00,1.589192082379372373e+00,1.000000000000000000e+00
5.879699248120300759e+00,3.999919870458112925e-02,-3.930597982382668596e-05,-9.499804504240989544e-01,2.025582884478075105e-05,9.702073829762102638e-04,-4.825606657739752174e-04,4.656046571748349017e-01,1.034232248342610738e+00,3.752123683544779098e-01,-7.468998197039699357e-04,3.093161446176768064e-05,1.824941595743957267e-03,1.217816182680586841e-02,-5.443585112706966723e-04,-2.970108641390892604e-02,2.428916247750783963e+00,1.033808804356763034e+00,1.589481148508230968e+00,1.000000000000000000e+00
5.894736842105262831e+00,3.999946539934372269e-02,-2.643260928946834920e-05,-9.499868533248729818e-01,1.534750379137037353e-05,7.466292106316075976e-04,-3.713527499667653169e-04,4.655947484519353807e-01,1.034232655338308327e+00,3.752365834569846292e-01,-5.745899281893734759e-04,2.340622820154426246e-05,1.404457713252070918e-03,1.072971661848604735e-02,-4.611380102776759427e-04,-2.619364802044555490e-02,2.428725581034432146e+00,1.033813180467028747e+00,1.589779679214027963e+00,1.000000000000000000e+00
5.909774436090224903e+00,3.999966409011085355e-02,-1.670910886223338129e-05,-9.499916895017248564e-01,1.119929213488739589e-05,5.513515782663390560e-04,-2.742243601285092032e-04,4.655872663953957158e-01,1.034232958207941699e+00,3.752548742956030026e-01,-4.242015755389831979e-04,1.706280212258976469e-05,1.037162707911025699e-03,9.261989396793061935e-03,-3.859659178530570087e-04,-2.262706297576598524e-02,2.428531029604157343e+00,1.033818095475124377e+00,1.590087165169294492e+00,1.000000000000000000e+00
5.924812030075187863e+00,3.999980571802957269e-02,-9.706432806867727376e-06,-9.499951723930186720e-01,7.749543239565454550e-06,3.848367366509575726e-04,-1.914039440606233602e-04,4.655818791309331850e-01,1.034233173907797010e+00,3.752680473825611429e-01,-2.960338561053695548e-04,1.179823067212892969e-05,7.239445410485777048e-04,7.773827912522724565e-03,-3.165997093902514384e-04,-1.900149490121645288e-02,2.428332611840702260e+00,1.033823618690215440e+00,1.590403093690649916e+00,1.000000000000000000e+00
5.939849624060149935e+00,3.999990044417899016e-02,-4.988572699933818400e-06,-9.499975188813245541e-01,4.955718286092945235e-06,2.475484961751074522e-04,-1.231211332301344332e-04,4.655782501610001844e-01,1.034233318086776876e+00,3.752769225666998665e-01,-1.904022398240123176e-04,7.541006351454313054e-06,4.656891770473687154e-04,6.264211560466563349e-03,-2.510885285921363760e-04,-1.531704472220045583e-02,2.428130366355000902e+00,1.033829781003554826e+00,1.590726948973469002e+00,1.000000000000000000e+00
5.954887218045112007e+00,3.999995791666362960e-02,-2.112532925417730816e-06,-9.499989493112157568e-01,2.791661072089261307e-06,1.399523660214367562e-04,-6.960674277249150044e-05,4.655760381338049925e-01,1.034233405527890781e+00,3.752823330105949928e-01,-1.076365159409658378e-04,4.246695977628755575e-06,2.632815418846644480e-04,4.732261481846251026e-03,-1.877918039043864238e-04,-1.157374829381648505e-02,2.427924353621692344e+00,1.033836571725804898e+00,1.591058212361543989e+00,1.000000000000000000e+00
5.969924812030074968e+00,3.999998749534824233e-02,-6.283041183268570876e-07,-9.499996875070704228e-01,1.244692831676645133e-06,6.251568731725564787e-05,-3.109277149052994826e-05,4.655748966443891135e-01,1.034233450519606023e+00,3.752851251824029788e-01,-4.807858623465035165e-05,1.893132549818589734e-06,1.176065215942388004e-04,3.177250506221072392e-03,-1.253984519931630661e-04,-7.771573493387366922e-03,2.427714657555661848e+00,1.033843935466131958e+00,1.591396362645594476e+00,1.000000000000000000e+00
5.984962406015037040e+00,3.999999843155713219e-02,-7.883462933282920384e-08,-9.499999607908704569e-01,3.125270320521959042e-07,1.570776470165874636e-05,-7.812401853879435976e-06,4.655744740700047402e-01,1.034233467152686714e+00,3.752861588630587164e-01,-1.208010973882762163e-05,4.753139627967559417e-07,2.955000824895246170e-05,1.598612992302112564e-03,-6.294665728146764633e-05,-3.910416843008411233e-03,2.427501387037122704e+00,1.033851769062468229e+00,1.591740876383828995e+00,1.000000000000000000e+00
6.000000000000000000e+00,4.000000000000000083e-02,-1.959434878635765107e-17,-9.499999999999999556e-01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,4.655744134420274349e-01,1.034233469538079930e+00,3.752863071696008745e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.427285371171902018e+00,1.033859893647063988e+00,1.592090015454390439e+00,1.000000000000000000e+00
